Sku Code,Item Name,Shelf,Batch,BatchStatus,Type,Total (Stock on hand),Available (ATP),Blocked (Committed),Not Found,Size,Color,Brand,Updated,Inventory Allocation,Inventory Sync,Sku Mixing,Shelf on hold,Image,Pendency on all channels,Total Inventory,Item Type Inventory Id
SIMPLE_4cf9b4c8_BOTTOM_XS,Wine Velvet Suit with Tulip Pants - Bottom XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:16,true,true,true,false,,0,0,4983680
SIMPLE_687ab082_WITH_ACCESSORY_TRUE,Wine Velvet Suit with Tulip Pants - With_Accessory TRUE,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,,,,2026-01-23 22:18:16,true,true,true,false,,0,0,4983682
SIMPLE_56e19df0_BOTTOM_S,Wine Velvet Suit with Tulip Pants - Bottom S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:16,true,true,true,false,,0,0,4983684
SIMPLE_a16f63f6_BOTTOM_M,Wine Velvet Suit with Tulip Pants - Bottom M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:16,true,true,true,false,,0,0,4983686
SIMPLE_59fd16fa_BOTTOM_L,Wine Velvet Suit with Tulip Pants - Bottom L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:16,true,true,true,false,,0,0,4983688
SIMPLE_6c5efe7f_BOTTOM_XL,Wine Velvet Suit with Tulip Pants - Bottom XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:16,true,true,true,false,,0,0,4983690
SIMPLE_f25fae12_BOTTOM_XXL,Wine Velvet Suit with Tulip Pants - Bottom XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983692
SIMPLE_a983364b_BOTTOM_XXXL,Wine Velvet Suit with Tulip Pants - Bottom XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983694
SIMPLE_efee5d44_TOP_S,Wine Velvet Suit with Tulip Pants - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983696
SIMPLE_6d48669b_TOP_M,Wine Velvet Suit with Tulip Pants - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983698
SIMPLE_ea82e239_TOP_L,Wine Velvet Suit with Tulip Pants - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983700
SIMPLE_75b8d607_TOP_XL,Wine Velvet Suit with Tulip Pants - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983702
SIMPLE_f0aeffb5_TOP_XXL,Wine Velvet Suit with Tulip Pants - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983704
SIMPLE_1cffa598_TOP_XXXL,Wine Velvet Suit with Tulip Pants - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983706
SIMPLE_602cfe72_TOP_Default_Title,BLACK EMBROIDERED POTLI - Top Default Title,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,Default Title,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983708
SIMPLE_c11448d1_TOP_Default_Title,WINE EMBROIDERED POTLI - Top Default Title,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,Default Title,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983710
SIMPLE_b8877463_TOP_Default_Title,BOTTLE GREEN BLOCK PRINTED POTLI - Top Default Title,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,Default Title,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983712
SIMPLE_c90710dd_TOP_Default_Title,NAVY BLUE BLOCK PRINTED POTLI - Top Default Title,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,Default Title,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983714
SIMPLE_dcecbd38_TOP_Default_Title,BROCADE POTLI - Top Default Title,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,Default Title,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983716
SIMPLE_c4d9054c_TOP_XXS,Sage Green Linen Co-ord Set - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983718
SIMPLE_e8f5a51f_BOTTOM_XS,Sage Green Linen Co-ord Set - Bottom XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983720
SIMPLE_4370c7d2_BOTTOM_S,Sage Green Linen Co-ord Set - Bottom S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983722
SIMPLE_7161119c_BOTTOM_M,Sage Green Linen Co-ord Set - Bottom M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983724
SIMPLE_8123114f_BOTTOM_L,Sage Green Linen Co-ord Set - Bottom L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983726
SIMPLE_c4b65159_BOTTOM_XL,Sage Green Linen Co-ord Set - Bottom XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983728
SIMPLE_d2a171fa_BOTTOM_XXL,Sage Green Linen Co-ord Set - Bottom XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983730
SIMPLE_e93942db_BOTTOM_XXXL,Sage Green Linen Co-ord Set - Bottom XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983732
SIMPLE_a626dcff_TOP_XS,Sage Green Linen Co-ord Set - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983734
SIMPLE_331402bd_TOP_S,Sage Green Linen Co-ord Set - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983736
SIMPLE_594ee167_TOP_M,Sage Green Linen Co-ord Set - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983738
SIMPLE_cec1e337_TOP_L,Sage Green Linen Co-ord Set - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:17,true,true,true,false,,0,0,4983740
SIMPLE_825e1b93_TOP_XL,Sage Green Linen Co-ord Set - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983742
SIMPLE_004af488_TOP_XXL,Sage Green Linen Co-ord Set - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983744
SIMPLE_ba0f1277_TOP_XXXL,Sage Green Linen Co-ord Set - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983746
SIMPLE_856dfd75_TOP_XS,Orange Linen Co-ord Set - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983748
SIMPLE_a148aff5_TOP_S,Orange Linen Co-ord Set - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983750
SIMPLE_47b8ca10_TOP_L,Orange Linen Co-ord Set - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983752
SIMPLE_72499e48_TOP_XXXL,Orange Linen Co-ord Set - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983754
SIMPLE_28bcb1fc_TOP_XS,Baby Pink Embroidered Co-ord Set - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983756
SIMPLE_2ff27b16_TOP_M,Baby Pink Embroidered Co-ord Set - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983758
SIMPLE_501feab7_TOP_L,Baby Pink Embroidered Co-ord Set - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983760
SIMPLE_b177691f_TOP_XXXL,Baby Pink Embroidered Co-ord Set - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983762
SIMPLE_43ccd6cd_TOP_XXS,Pink Printed Co-ord Set - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983764
SIMPLE_3091a8b9_BOTTOM_XS,Pink Printed Co-ord Set - Bottom XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983766
SIMPLE_557a72ad_BOTTOM_S,Pink Printed Co-ord Set - Bottom S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983768
SIMPLE_c5e78fbf_BOTTOM_M,Pink Printed Co-ord Set - Bottom M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983770
SIMPLE_2483b3a4_BOTTOM_L,Pink Printed Co-ord Set - Bottom L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983772
SIMPLE_c14f9ded_BOTTOM_XL,Pink Printed Co-ord Set - Bottom XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983774
SIMPLE_f5a3d135_BOTTOM_XXL,Pink Printed Co-ord Set - Bottom XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983776
SIMPLE_99c96c81_BOTTOM_XXXL,Pink Printed Co-ord Set - Bottom XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983778
SIMPLE_60b9e786_TOP_XS,Pink Printed Co-ord Set - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983780
SIMPLE_8d3ad99b_TOP_S,Pink Printed Co-ord Set - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983782
SIMPLE_313c88a5_TOP_M,Pink Printed Co-ord Set - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983784
SIMPLE_f3b00ede_TOP_L,Pink Printed Co-ord Set - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983786
SIMPLE_8ec0b873_TOP_XL,Pink Printed Co-ord Set - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:18,true,true,true,false,,0,0,4983788
SIMPLE_b73356a4_TOP_XXL,Pink Printed Co-ord Set - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983790
SIMPLE_9fafed18_TOP_XXXL,Pink Printed Co-ord Set - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983792
SIMPLE_f0ddb32f_TOP_XXS,Ocean Blue Co-ord Set - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983794
SIMPLE_5106b6d4_TOP_XL,Ocean Blue Co-ord Set - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983796
SIMPLE_3188efc4_TOP_XXS,Abstract Kaftan Set - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983798
SIMPLE_f8ceed45_BOTTOM_XS,Abstract Kaftan Set - Bottom XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983800
SIMPLE_0297f345_BOTTOM_S,Abstract Kaftan Set - Bottom S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983802
SIMPLE_dd9c3eac_BOTTOM_M,Abstract Kaftan Set - Bottom M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983804
SIMPLE_2b6b6a52_BOTTOM_L,Abstract Kaftan Set - Bottom L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983806
SIMPLE_61338c64_BOTTOM_XL,Abstract Kaftan Set - Bottom XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983808
SIMPLE_8d6e7544_BOTTOM_XXL,Abstract Kaftan Set - Bottom XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983810
SIMPLE_1ab09fe1_BOTTOM_XXXL,Abstract Kaftan Set - Bottom XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983812
SIMPLE_d97b48c5_TOP_XS,Abstract Kaftan Set - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983814
SIMPLE_c32da6af_TOP_S,Abstract Kaftan Set - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983816
SIMPLE_3ff9ceb9_TOP_M,Abstract Kaftan Set - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983818
SIMPLE_5ecc1af5_TOP_L,Abstract Kaftan Set - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983820
SIMPLE_58b868c5_TOP_XL,Abstract Kaftan Set - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983822
SIMPLE_adcb32ff_TOP_XXL,Abstract Kaftan Set - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983824
SIMPLE_253ee2e8_TOP_XXXL,Abstract Kaftan Set - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983826
SIMPLE_41f18f28_TOP_XXS,Abstract Midi Dress - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983828
SIMPLE_82311761_TOP_XS,Abstract Midi Dress - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983830
SIMPLE_a8aaa6e2_TOP_S,Abstract Midi Dress - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983832
SIMPLE_f88c5b66_TOP_M,Abstract Midi Dress - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983834
SIMPLE_401cda97_TOP_L,Abstract Midi Dress - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:19,true,true,true,false,,0,0,4983836
SIMPLE_40115caf_TOP_XL,Abstract Midi Dress - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983838
SIMPLE_b8feccfd_TOP_XXL,Abstract Midi Dress - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983840
SIMPLE_2980b73c_TOP_XXXL,Abstract Midi Dress - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983842
SIMPLE_d2ee6ecd_TOP_XXS,Blue Printed Floral Dress - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983844
SIMPLE_4408209c_TOP_XS,Blue Printed Floral Dress - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983846
SIMPLE_c2d26112_TOP_S,Blue Printed Floral Dress - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983848
SIMPLE_014e22af_TOP_M,Blue Printed Floral Dress - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983850
SIMPLE_dd04166d_TOP_L,Blue Printed Floral Dress - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983852
SIMPLE_ea0d19bb_TOP_XL,Blue Printed Floral Dress - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983854
SIMPLE_79d73645_TOP_XXL,Blue Printed Floral Dress - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983856
SIMPLE_38453f1d_TOP_XXXL,Blue Printed Floral Dress - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983858
SIMPLE_c0f45ee4_TOP_XXS,Red Floral Midi Dress - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983860
SIMPLE_e5ed4d43_TOP_XS,Red Floral Midi Dress - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983862
SIMPLE_04a9e1ff_TOP_S,Red Floral Midi Dress - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983864
SIMPLE_6bfb1b8a_TOP_M,Red Floral Midi Dress - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983866
SIMPLE_98577757_TOP_L,Red Floral Midi Dress - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983868
SIMPLE_6d8d03d4_TOP_XL,Red Floral Midi Dress - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983870
SIMPLE_d1674526_TOP_XXL,Red Floral Midi Dress - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:20,true,true,true,false,,0,0,4983872
SIMPLE_f1759940_TOP_XXXL,Red Floral Midi Dress - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983874
SIMPLE_4c7a4a62_TOP_XXS,Gul Floral Midi Dress - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983876
SIMPLE_b68f9285_TOP_XS,Gul Floral Midi Dress - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983878
SIMPLE_3aad278b_TOP_S,Gul Floral Midi Dress - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983880
SIMPLE_501b5ee8_TOP_M,Gul Floral Midi Dress - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983882
SIMPLE_ffecd07a_TOP_L,Gul Floral Midi Dress - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983884
SIMPLE_1b3775b9_TOP_XL,Gul Floral Midi Dress - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983886
SIMPLE_13b1780f_TOP_XXL,Gul Floral Midi Dress - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983888
SIMPLE_b8769d47_TOP_XXXL,Gul Floral Midi Dress - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983890
SIMPLE_ea7df9ad_TOP_XXS,Cream Abstract Cutwork Dress - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983892
SIMPLE_6b5a2375_TOP_XS,Cream Abstract Cutwork Dress - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983894
SIMPLE_452366d1_TOP_S,Cream Abstract Cutwork Dress - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983896
SIMPLE_41e9bda9_TOP_M,Cream Abstract Cutwork Dress - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983898
SIMPLE_1803a481_TOP_L,Cream Abstract Cutwork Dress - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983900
SIMPLE_f98e66d6_TOP_XL,Cream Abstract Cutwork Dress - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:21,true,true,true,false,,0,0,4983902
SIMPLE_6c6bc715_TOP_XXL,Cream Abstract Cutwork Dress - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983904
SIMPLE_16db9a51_TOP_XXXL,Cream Abstract Cutwork Dress - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983906
SIMPLE_dea3fe60_TOP_M,Cream Floral Cutwork Dress - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983908
SIMPLE_835be449_TOP_L,Cream Floral Cutwork Dress - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983910
SIMPLE_81d3a15f_TOP_XXS,Checkered Handpainted Dress - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983912
SIMPLE_56939320_TOP_XS,Checkered Handpainted Dress - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983914
SIMPLE_c86e7ced_TOP_S,Checkered Handpainted Dress - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983916
SIMPLE_960b4b47_TOP_M,Checkered Handpainted Dress - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983918
SIMPLE_68eb3a32_TOP_L,Checkered Handpainted Dress - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983920
SIMPLE_285c84d8_TOP_XL,Checkered Handpainted Dress - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983922
SIMPLE_43df0b7e_TOP_XXL,Checkered Handpainted Dress - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:18:22,true,true,true,false,,0,0,4983924
